Código	Descrição	Situação	Situação Conferência	Situação Sorter	Cod. SKU	Num. Picking	Num. Pedido	Num. Caixa Plástica	Num. Endereço	Num. Posto	Num. Conferencia	Num. Controle	Cor LED	Data Início	Data Finalização	Data Conferência	Quantidade	Quantidade Separada	Quantidade Conferida	Usuário Operador	Usuário Conferência	Livre 1	Livre 2	Livre 3	Livre 4	Livre 5	Livre 6	Livre 6	Livre 6	Livre 6	Livre 10
401404	"TESOURA CORTA CHAPA AVIACAO ESQUERDA 10""  10796-HF"	F	F		20831	285791	3590762	427	152078	101	1			02/09/2025 14:00	02/09/2025 14:15	02/09/2025 14:21	3	3	3	YURI.VITORIO	MAGNO.FERREIRA	3	373267	AGRO	109373	48	AGRO	31623	7,8936E+12	PESADO	PEÇA
401412	TAPA FURO CANO AGUA C/05pcs           2567-MAXSEAL	F	F		32717	285793	3590778	285793	153688	1	1			02/09/2025 14:01	02/09/2025 14:08	02/09/2025 14:18	2	2	2	ELIEZER.FERREIRA	MAGNO.FERREIRA	1	373296	PAPELAO	109373	2	PAPELAO	31625	7,8981E+12	PESADO	SACO
401413	ADESIVO PU40 BR.400gr                      UNIPEGA	F	F		29677	285793	3590778	285793	150153	5	1			02/09/2025 14:01	02/09/2025 14:11	02/09/2025 14:18	4	4	4	BRUNO.REIS	MAGNO.FERREIRA	1	373282	PAPELAO	109373	2	PAPELAO	31625	7,89865E+12	PESADO	PEÇA
401414	PLAFON C/SOQ.LOUCA E27/100W BR.           3295-OPL	F	F		29208	285793	3590778	285793	150342	5	1			02/09/2025 14:01	02/09/2025 14:12	02/09/2025 14:18	32	32	32	BRUNO.REIS	MAGNO.FERREIRA	1	373286	PAPELAO	109373	2	PAPELAO	31625	7,89859E+12	PESADO	PEÇA
401415	PLAFON C/SOQ.LOUCA E27/100W BR.           3295-OPL	F	F		29208	285794	3590778	285794	150342	5	1			02/09/2025 14:01	02/09/2025 14:05	02/09/2025 16:04	14	14	14	BRUNO.REIS	BRUNO.KREMER	1	373286	PAPELAO	109373	2	PAPELAO	31625	7,89859E+12	PESADO	PEÇA
401417	BRACO CHUVEIRO ALUMINIO 40cm            -ROLDPLAST	F	F		21308	285794	3590778	285794	151144	8	1			02/09/2025 14:01	02/09/2025 14:58	02/09/2025 16:04	10	0	0	WILTON.SANTOS	BRUNO.KREMER	1	373283	PAPELAO	109373	2	PAPELAO	31625	7,89847E+12	PESADO	PEÇA
401416	MANG.CHUVEIRINHO C/SUPORTE 2,10m Br.  T1030-SINTEX	F	F		17290	285794	3590778	285794	150988	7	1			02/09/2025 14:01	02/09/2025 14:09	02/09/2025 16:04	6	6	6	BRUNO.REIS	BRUNO.KREMER	1	373290	PAPELAO	109373	2	PAPELAO	31625	7,8967E+12	PESADO	PEÇA
401419	"PISTOLA P/APL.SILICONE 9"" REFORCADA    -TRAMONTINA"	F	F		27420	285794	3590778	285794	151357	9	1			02/09/2025 14:01	02/09/2025 15:13	02/09/2025 16:04	1	0	0	WILTON.SANTOS	BRUNO.KREMER	1	373287	PAPELAO	109373	2	PAPELAO	31625	7,89111E+12	PESADO	PEÇA
401418	BRACO CHUVEIRO PVC BR.40cm             BCE40-ASTRA	F	F		20966	285794	3590778	285794	151090	8	1			02/09/2025 14:01	02/09/2025 14:14	02/09/2025 16:04	4	4	4	MATHEUS.FERREIRA	BRUNO.KREMER	1	373292	PAPELAO	109373	2	PAPELAO	31625	7,89122E+12	PESADO	PEÇA
401421	BRACO CHUVEIRO PVC BR.40cm             BCE40-ASTRA	F	F		20966	285795	3590778	285795	150804	9	1			02/09/2025 14:01	02/09/2025 15:01	02/09/2025 16:16	1	1	1	WILTON.SANTOS	CHECK_WEIGHT	1	373288	PAPELAO	109373	2	PAPELAO	31625	1,78912E+13	PESADO	CAIXA
401420	"PISTOLA P/APL.SILICONE 9"" REFORCADA    -TRAMONTINA"	F	F		27420	285795	3590778	285795	151357	9	1			02/09/2025 14:01	02/09/2025 14:21	02/09/2025 16:16	1	1	1	MARCOS.MOTA	CHECK_WEIGHT	1	373287	PAPELAO	109373	2	PAPELAO	31625	7,89111E+12	PESADO	PEÇA
401422	BRACO CHUVEIRO ALUMINIO 30cm            -ROLDPLAST	F	F		21307	285795	3590778	285795	157855	9	1			02/09/2025 14:01	02/09/2025 14:22	02/09/2025 16:16	6	6	6	MARCOS.MOTA	CHECK_WEIGHT	1	373291	PAPELAO	109373	2	PAPELAO	31625	7,89847E+12	PESADO	PEÇA
401424	ESMALTE EXTRA RAPIDO AB.BRANCO      1/16-RESICOLOR	F	F		31390	285795	3590778	285795	151550	10	1			02/09/2025 14:01	02/09/2025 15:03	02/09/2025 16:16	8	8	8	MARCOS.MOTA	CHECK_WEIGHT	1	373297	PAPELAO	109373	2	PAPELAO	31625	7,89616E+12	PESADO	PEÇA
401423	DESENTUPIDOR 10m ALAV.PLASTICA        370-THOMPSON	F	F		19399	285795	3590778	285795	154892	10	1			02/09/2025 14:01	02/09/2025 15:03	02/09/2025 16:16	2	2	2	MARCOS.MOTA	CHECK_WEIGHT	1	373281	PAPELAO	109373	2	PAPELAO	31625	7,89801E+12	PESADO	PEÇA
401426	DESENTUPIDOR 05m ALAV.PLASTICA        371-THOMPSON	F	F		19398	285795	3590778	285795	151300	13	1			02/09/2025 14:01	02/09/2025 15:19	02/09/2025 16:16	3	3	3	WILLIAN.ARAUJO	CHECK_WEIGHT	1	373284	PAPELAO	109373	2	PAPELAO	31625	7,89801E+12	PESADO	PEÇA
401425	"TRINCHA MEDIA SINT.GRIS CB.BR. 1/2""       312-ROMA"	F	F		80742	285795	3590778	285795	155138	12	1			02/09/2025 14:01	02/09/2025 15:10	02/09/2025 16:16	1	1	1	YURI.SEBASTIAO	CHECK_WEIGHT	1	373289	PAPELAO	109373	2	PAPELAO	31625	1,78916E+13	PESADO	CAIXA
401427	REGULADOR GAS PQ.COMPLETO MANG.1,25cm ABS CZ.-IMAR	F	F		20166	285795	3590778	285795	150294	17	1			02/09/2025 14:01	02/09/2025 15:25	02/09/2025 16:16	3	3	3	MAXWEL.SANTANA	CHECK_WEIGHT	1	373285	PAPELAO	109373	2	PAPELAO	31625	7,89828E+12	PESADO	PEÇA
401428	DISCO WIDIA 4.3/8x20mm(24DENTES)COMBATT    B.CORTE	F	F		7896	285795	3590778	285795	150118	18	1			02/09/2025 14:01	02/09/2025 15:38	02/09/2025 16:16	6	6	6	MAXWEL.SANTANA	CHECK_WEIGHT	1	373293	PAPELAO	109373	2	PAPELAO	31625	7896	PESADO	PEÇA
401429	DISCO DIAM.TURBO SECO 4.1/2x20m OLIMPLUS   B CORTE	F	F		32041	285795	3590778	285795	150120	18	1			02/09/2025 14:01	02/09/2025 16:11	02/09/2025 16:16	5	0	0	MAXWEL.SANTANA	CHECK_WEIGHT	1	373294	PAPELAO	109373	2	PAPELAO	31625	7,89818E+12	PESADO	PEÇA
401430	REGULADOR GAS PQ.ABS CZ.                     -IMAR	F	F		20165	285795	3590778	285795	163440	101	1			02/09/2025 14:01	02/09/2025 14:10	02/09/2025 16:16	7	7	7	YURI.VITORIO	CHECK_WEIGHT	1	373295	PAPELAO	109373	2	PAPELAO	31625	7,89828E+12	PESADO	PEÇA
401157	TINTA NOVACOR PISO PRETO               1/4-SHERWIN	F	F		17230	285737	3590713	365	155194	12	1			02/09/2025 14:02	02/09/2025 14:07	02/09/2025 14:16	3	3	3	YURI.SEBASTIAO	CHECK_WEIGHT	3	373044	AGRO	109373	9	AGRO	31597	7,89132E+12	PESADO	PEÇA
401158	TINTA NOVACOR PISO CASTOR              1/4-SHERWIN	F	F		17225	285737	3590713	365	155220	12	1			02/09/2025 14:02	02/09/2025 14:08	02/09/2025 14:16	3	3	3	YURI.SEBASTIAO	CHECK_WEIGHT	3	373045	AGRO	109373	9	AGRO	31597	7,89132E+12	PESADO	PEÇA
401156	SUPER GALVITE                          1/4-SHERWIN	F	F		18123	285737	3590713	365	155192	12	1			02/09/2025 14:02	02/09/2025 14:06	02/09/2025 14:16	5	5	5	YURI.SEBASTIAO	CHECK_WEIGHT	3	373043	AGRO	109373	9	AGRO	31597	7,89132E+12	PESADO	PEÇA
401159	CONVERTEDOR FERRUGEM 200ml               29440-TF7	F	F		17737	285737	3590713	365	151224	14	1			02/09/2025 14:02	02/09/2025 14:15	02/09/2025 14:16	6	6	6	WILLIAN.ARAUJO	CHECK_WEIGHT	3	373047	AGRO	109373	9	AGRO	31597	7,89813E+12	PESADO	PEÇA
401161	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	F		1677	285738	3590713	286	163356	101	1			02/09/2025 14:02	02/09/2025 14:10	02/09/2025 14:28	2	2	2	YURI.VITORIO	FREDSON.SILVA	3	373041	AGRO	109373	9	AGRO	31597	7,89132E+12	PESADO	CAIXA
401160	CONVERTEDOR FERRUGEM 200ml               29440-TF7	F	F		17737	285738	3590713	286	151224	14	1			02/09/2025 14:02	02/09/2025 14:24	02/09/2025 14:28	18	18	18	WILLIAN.ARAUJO	FREDSON.SILVA	3	373047	AGRO	109373	9	AGRO	31597	7,89813E+12	PESADO	PEÇA
401162	ADESIVO PU40 BR.387gr FIX                 -TEKBOND	F	F		25911	285738	3590713	286	163405	101	1			02/09/2025 14:02	02/09/2025 14:14	02/09/2025 14:28	12	12	12	YURI.VITORIO	FREDSON.SILVA	3	373048	AGRO	109373	9	AGRO	31597	7,89847E+12	PESADO	PEÇA
401272	CAP SOLDAVEL 50MM                       -PLASTILIT	F	F		30359	285766	3590698	429	161967	1	1			02/09/2025 14:03	02/09/2025 14:09	02/09/2025 14:16	1	1	1	ELIEZER.FERREIRA	ALISON.TEIXEIRA	3	373144	AGRO	109373	16	AGRO	31608	1,78981E+13	PESADO	PACOTE
401273	TRENA 08M STANDARD(BLISTER)          IW13948-IRWIN	F	F		10646	285766	3590698	429	158424	12	1			02/09/2025 14:03	02/09/2025 14:13	02/09/2025 14:16	5	5	5	YURI.SEBASTIAO	ALISON.TEIXEIRA	3	373145	AGRO	109373	16	AGRO	31608	7,8971E+12	PESADO	PEÇA
401443	"PLUG ROSCAVEL 1.1/2""                     296-KRONA"	F	F		2472	285801	3590661	285801	154156	3	1			02/09/2025 14:03	02/09/2025 14:19	02/09/2025 14:59	1	1	1	WILLIAN.COSTA	ALISON.TEIXEIRA	1	373309	PAPELAO	109373	29	PAPELAO	31629	1,78978E+13	PESADO	SACO
401445	MODULO TOM.20A.VM.            57115/039-TRAMONTINA	F	F		29934	285801	3590661	285801	157385	7	1			02/09/2025 14:03	02/09/2025 14:24	02/09/2025 14:59	2	2	2	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373314	PAPELAO	109373	29	PAPELAO	31629	2,78914E+13	PESADO	CAIXA
401444	PREGO S/CAB.08x08                           GERDAU	F	F		1005	285801	3590661	285801	150875	7	1			02/09/2025 14:03	02/09/2025 14:24	02/09/2025 14:59	3	3	3	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373315	PAPELAO	109373	29	PAPELAO	31629	7,89174E+12	PESADO	KILO
401446	"TRINCHA MEDIA GRIS CB.LJ. 1""           395/3-ATLAS"	F	F		24707	285801	3590661	285801	157614	8	1			02/09/2025 14:03	02/09/2025 14:25	02/09/2025 14:59	1	1	1	MATHEUS.FERREIRA	ALISON.TEIXEIRA	1	373317	PAPELAO	109373	29	PAPELAO	31629	1,78964E+13	PESADO	CAIXA
401447	BUCHA GESSO/DRYWALL PLACA 04/13mm C/PF.C/25-TRIFIX	F	F		28017	285801	3590661	285801	154786	9	1			02/09/2025 14:03	02/09/2025 14:27	02/09/2025 14:59	3	3	3	MARCOS.MOTA	ALISON.TEIXEIRA	1	373310	PAPELAO	109373	29	PAPELAO	31629	7,89744E+12	PESADO	SACO
401449	DUCHA HIG.AQCUA JET ELA CROSS CR.    7525-FABRIMAR	F	F		23403	285801	3590661	285801	150264	17	1			02/09/2025 14:03	02/09/2025 14:47	02/09/2025 14:59	1	0	0	KELVE.SILVA	ALISON.TEIXEIRA	1	373308	PAPELAO	109373	29	PAPELAO	31629	2,78915E+13	PESADO	CAIXA
401451	ESMALTE EXTRA RAPIDO AB.M.TABACO    1/16-RESICOLOR	F	F		31397	285801	3590661	285801	158969	17	1			02/09/2025 14:03	02/09/2025 14:38	02/09/2025 14:59	5	5	5	KELVE.SILVA	ALISON.TEIXEIRA	1	373312	PAPELAO	109373	29	PAPELAO	31629	7,89616E+12	PESADO	PEÇA
401450	ESMALTE EXTRA RAPIDO AB.M.CONHAQUE  1/16-RESICOLOR	F	F		32253	285801	3590661	285801	159045	17	1			02/09/2025 14:03	02/09/2025 14:39	02/09/2025 14:59	5	5	5	KELVE.SILVA	ALISON.TEIXEIRA	1	373311	PAPELAO	109373	29	PAPELAO	31629	7,89616E+12	PESADO	PEÇA
401448	"TRINCHA MEDIA GRIS CB.LJ.1.1/2""        395/4-ATLAS"	F	F		24708	285801	3590661	285801	155020	11	1			02/09/2025 14:03	02/09/2025 14:34	02/09/2025 14:59	1	1	1	YURI.SEBASTIAO	ALISON.TEIXEIRA	1	373313	PAPELAO	109373	29	PAPELAO	31629	1,78964E+13	PESADO	CAIXA
401452	PREGO C/CAB.10x10                           GERDAU	F	F		970	285801	3590661	285801	163536	101	1			02/09/2025 14:03	02/09/2025 14:15	02/09/2025 14:59	4	4	4	JOAO.SOUSA	ALISON.TEIXEIRA	1	373316	PAPELAO	109373	29	PAPELAO	31629	7,89174E+12	PESADO	KILO
401454	SIKADUR 31 CONJ.1kg                    466744-SIKA	F	F		86890	285803	3590594	285803	150896	16	1			02/09/2025 14:03	02/09/2025 14:55	02/09/2025 15:25	2	0	0	JOAO.MARCELO	WILTON.SANTOS	1	373319	PAPELAO	109373	5	PAPELAO	31631	3,78968E+13	PESADO	CAIXA
401456	SIKADUR 31 CONJ.1kg                    466744-SIKA	F	F		86890	285804	3590594	475	152045	101	1			02/09/2025 14:04	02/09/2025 14:25	02/09/2025 15:20	2	2	2	YURI.VITORIO	ALISON.TEIXEIRA	3	373320	AGRO	109373	5	AGRO	31631	7,89679E+12	PESADO	UNIDADE
401455	SIKADUR 31 CONJ.1kg                    466744-SIKA	F	F		86890	285804	3590594	475	150896	16	1			02/09/2025 14:04	02/09/2025 14:54	02/09/2025 15:20	1	0	0	JOAO.MARCELO	ALISON.TEIXEIRA	3	373319	AGRO	109373	5	AGRO	31631	3,78968E+13	PESADO	CAIXA
401517	"ALICATE UNIV.08""                       -TRAMONTINA"	F	F		4404	285818	3590928	255	151024	7	1			02/09/2025 14:05	02/09/2025 14:09	02/09/2025 14:19	2	2	2	BRUNO.REIS	CHECK_WEIGHT	3	373376	AGRO	109373	41	AGRO	31640	7,89111E+12	PESADO	PEÇA
401186	ADESIVO PU40 BR.387gr FIX                 -TEKBOND	F	F		25911	285744	3590904	285744	163405	101	1			02/09/2025 14:05	02/09/2025 14:11	02/09/2025 14:17	12	12	12	JOAO.SOUSA	CHECK_WEIGHT	1	373062	PAPELAO	109373	19	PAPELAO	31598	7,89847E+12	PESADO	PEÇA
401187	"TORN.JD.1/2""x3/4""                        1128-HERC"	F	F		3065	285744	3590904	285744	163472	101	1			02/09/2025 14:05	02/09/2025 14:10	02/09/2025 14:17	6	6	6	JOAO.SOUSA	CHECK_WEIGHT	1	373063	PAPELAO	109373	19	PAPELAO	31598	7,89806E+12	PESADO	CAIXA
401189	BOTINA Nº42 ELASTICO MONO BICO PVC          CARTOM	F	F		28895	285745	3590904	285745	163172	101	1			02/09/2025 14:05	02/09/2025 14:11	02/09/2025 14:17	2	2	2	JOAO.SOUSA	CHECK_WEIGHT	1	373069	PAPELAO	109373	19	PAPELAO	31598	7,89861E+12	PESADO	PAR
401188	"TORN.JD.1/2""x3/4""                        1128-HERC"	F	F		3065	285745	3590904	285745	163472	101	1			02/09/2025 14:05	02/09/2025 14:10	02/09/2025 14:17	4	4	4	JOAO.SOUSA	CHECK_WEIGHT	1	373063	PAPELAO	109373	19	PAPELAO	31598	7,89806E+12	PESADO	CAIXA
401191	ESPUMA EXPANSIVA 500ml/320gr              -TEKBOND	F	F		20540	285746	3590904	285746	152084	101	1			02/09/2025 14:05	02/09/2025 14:54	02/09/2025 16:02	1	0	0	JOAO.SOUSA	BRUNO.KREMER	1	373070	PAPELAO	109373	19	PAPELAO	31598	1,78985E+13	PESADO	CAIXA
401190	BOTINA Nº42 ELASTICO MONO BICO PVC          CARTOM	F	F		28895	285746	3590904	285746	163172	101	1			02/09/2025 14:05	02/09/2025 14:15	02/09/2025 16:02	3	3	3	JOAO.SOUSA	BRUNO.KREMER	1	373069	PAPELAO	109373	19	PAPELAO	31598	7,89861E+12	PESADO	PAR
401192	ESPUMA EXPANSIVA 500ml/320gr              -TEKBOND	F	F		20540	285747	3590904	285747	152084	101	1			02/09/2025 14:05	02/09/2025 14:54	02/09/2025 16:04	2	0	0	JOAO.SOUSA	BRUNO.KREMER	1	373070	PAPELAO	109373	19	PAPELAO	31598	1,78985E+13	PESADO	CAIXA
401193	BOTINA Nº41 ELASTICO MONO BICO PVC          CARTOM	F	F		28894	285747	3590904	285747	163569	101	1			02/09/2025 14:05	02/09/2025 14:10	02/09/2025 16:04	2	2	2	JOAO.SOUSA	BRUNO.KREMER	1	373073	PAPELAO	109373	19	PAPELAO	31598	7,89861E+12	PESADO	PAR
401194	BOTINA Nº41 ELASTICO MONO BICO PVC          CARTOM	F	F		28894	285748	3590904	453	163569	101	1			02/09/2025 14:07	02/09/2025 14:14	02/09/2025 14:22	1	1	1	JOAO.SOUSA	CHECK_WEIGHT	3	373073	AGRO	109373	19	AGRO	31598	7,89861E+12	PESADO	PAR
401219	LUVA PRESSAO AMARELA 20mm               1245-KRONA	F	F		85311	285756	3590717	285756	149724	3	1			02/09/2025 14:07	02/09/2025 14:13	02/09/2025 14:30	1	1	1	WILLIAN.COSTA	FREDSON.SILVA	1	373096	PAPELAO	109373	25	PAPELAO	31602	1,78978E+13	PESADO	SACO
401220	LUVA PRESSAO AMARELA 32mm               1247-KRONA	F	F		85313	285756	3590717	285756	154241	4	1			02/09/2025 14:07	02/09/2025 14:14	02/09/2025 14:30	1	1	1	WILLIAN.COSTA	FREDSON.SILVA	1	373098	PAPELAO	109373	25	PAPELAO	31602	1,78978E+13	PESADO	SACO
401221	CX.LUZ 4x4 AM.                         6080-2-ROMA	F	F		17390	285756	3590717	285756	150970	7	1			02/09/2025 14:07	02/09/2025 14:20	02/09/2025 14:30	3	3	3	MATHEUS.FERREIRA	FREDSON.SILVA	1	373097	PAPELAO	109373	25	PAPELAO	31602	1,78916E+13	PESADO	PACOTE
401222	SUPER GALVITE                          1/4-SHERWIN	F	F		18123	285756	3590717	285756	155192	12	1			02/09/2025 14:07	02/09/2025 14:22	02/09/2025 14:30	4	4	4	YURI.SEBASTIAO	FREDSON.SILVA	1	373094	PAPELAO	109373	25	PAPELAO	31602	7,89132E+12	PESADO	PEÇA
401223	LUVA PRESSAO AMARELA 25mm               1246-KRONA	F	F		85312	285756	3590717	285756	150506	15	1			02/09/2025 14:07	02/09/2025 14:27	02/09/2025 14:30	1	1	1	JOAO.MARCELO	FREDSON.SILVA	1	373095	PAPELAO	109373	25	PAPELAO	31602	1,78978E+13	PESADO	SACO
401224	LUVA PRESSAO AMARELA 25mm               1246-KRONA	F	F		85312	285757	3590717	416	150506	15	1			02/09/2025 14:08	02/09/2025 14:19	02/09/2025 14:20	1	1	1	JOAO.MARCELO	CHECK_WEIGHT	3	373095	AGRO	109373	25	AGRO	31602	1,78978E+13	PESADO	SACO
401281	RAB.PVC  40CM                            742-KRONA	F	F		10453	285770	3590752	419	149355	1	1			02/09/2025 14:08	02/09/2025 14:11	02/09/2025 14:16	1	1	1	ELIEZER.FERREIRA	MAGNO.FERREIRA	3	373153	AGRO	109373	52	AGRO	31612	1,78978E+13	PESADO	CAIXA TEMP 3
401282	"JOELHO 90º SOLD/ROSCA(LR)25x3/4""         484-KRONA"	F	F		10355	285770	3590752	419	156963	2	1			02/09/2025 14:08	02/09/2025 14:11	02/09/2025 14:16	1	1	1	ELIEZER.FERREIRA	MAGNO.FERREIRA	3	373154	AGRO	109373	52	AGRO	31612	1,78978E+13	PESADO	CAIXA TEMP 2
401315	PARAF.FIXACAO CX.ACOP.             14045-VALEPLAST	F	F		24363	285776	3590759	281	151083	8	1			02/09/2025 14:09	02/09/2025 14:15	02/09/2025 14:37	20	20	14	MATHEUS.FERREIRA	BRUNO.KREMER	3	373186	AGRO	109373	26	AGRO	31615	7,89848E+12	PESADO	PAR
401318	"TALHADEIRA CHATA 5/16X12""                  PACETTA"	F	F		3256	285776	3590759	281	155478	14	1			02/09/2025 14:09	02/09/2025 14:24	02/09/2025 14:37	5	5	5	WILLIAN.ARAUJO	BRUNO.KREMER	3	373187	AGRO	109373	26	AGRO	31615	7,89716E+12	PESADO	PEÇA
401317	PREGO S/CAB.12x12                           GERDAU	F	F		1007	285776	3590759	281	155382	13	1			02/09/2025 14:09	02/09/2025 14:18	02/09/2025 14:37	1	1	1	WILLIAN.ARAUJO	BRUNO.KREMER	3	373190	AGRO	109373	26	AGRO	31615	7,89174E+12	PESADO	KILO
401316	"TALHADEIRA CHATA 5/16X08""                  PACETTA"	F	F		3254	285776	3590759	281	155300	13	1			02/09/2025 14:09	02/09/2025 14:18	02/09/2025 14:37	5	5	5	WILLIAN.ARAUJO	BRUNO.KREMER	3	373189	AGRO	109373	26	AGRO	31615	7,89716E+12	PESADO	PEÇA
401319	"CONECTOR GRAMPO P/ATERR.1/2-5/8""C/20    TTT000-MCI"	F	F		33107	285776	3590759	281	160318	19	1			02/09/2025 14:09	02/09/2025 14:27	02/09/2025 14:37	1	1	1	MAXWEL.SANTANA	BRUNO.KREMER	3	373188	AGRO	109373	26	AGRO	31615	7,89868E+12	PESADO	SACO
401405	TE SOLDAVEL 20mm                         454-KRONA	F	F		10415	285792	3590777	259	150392	6	1			02/09/2025 14:09	02/09/2025 14:31	02/09/2025 15:22	1	1	1	BRUNO.REIS	CHECK_WEIGHT	3	373275	AGRO	109373	4	AGRO	31624	1,78978E+13	PESADO	CAIXA TEMP 4
401406	MAXI DUCHA ULTRA 3TEMP.127V/5500W       LORENZETTI	F	F		2331	285792	3590777	259	151384	9	1			02/09/2025 14:09	02/09/2025 14:34	02/09/2025 15:22	3	3	3	MARCOS.MOTA	CHECK_WEIGHT	3	373279	AGRO	109373	4	AGRO	31624	7,89645E+12	PESADO	PEÇA
401407	"ARCO SERRA 12"" REGULAVEL              11002/590-HF"	F	F		20793	285792	3590777	259	151567	12	1			02/09/2025 14:09	02/09/2025 14:49	02/09/2025 15:22	2	2	2	YURI.SEBASTIAO	CHECK_WEIGHT	3	373276	AGRO	109373	4	AGRO	31624	7,89359E+12	PESADO	PEÇA
401408	REGULADOR GAS PQ.504/01BT           058555-ALIANCA	F	F		5898	285792	3590777	259	155565	14	1			02/09/2025 14:09	02/09/2025 14:56	02/09/2025 15:22	2	2	2	WILLIAN.ARAUJO	CHECK_WEIGHT	3	373274	AGRO	109373	4	AGRO	31624	7,89125E+12	PESADO	PEÇA
401410	"TARRAXA   1/2""                              TORMEP"	F	F		85852	285792	3590777	259	150401	17	1			02/09/2025 14:09	02/09/2025 15:06	02/09/2025 15:22	1	1	1	KELVE.SILVA	CHECK_WEIGHT	3	373280	AGRO	109373	4	AGRO	31624	7,89811E+12	PESADO	UNIDADE
401409	"TARRAXA   3/4""                              TORMEP"	F	F		85853	285792	3590777	259	150403	17	1			02/09/2025 14:09	02/09/2025 15:06	02/09/2025 15:22	1	1	1	KELVE.SILVA	CHECK_WEIGHT	3	373277	AGRO	109373	4	AGRO	31624	7,89811E+12	PESADO	UNIDADE
401411	SERRA MANUAL BIM.UNIQUE 18D    KBS1218-10-STARRETT	F	F		15001	285792	3590777	259	163424	101	1			02/09/2025 14:09	02/09/2025 14:18	02/09/2025 15:22	1	1	1	YURI.VITORIO	CHECK_WEIGHT	3	373278	AGRO	109373	4	AGRO	31624	7,89127E+12	PESADO	CAIXA
401433	"NIVEL MAD.12""                            55512-MAX"	F	F		20331	285797	3590761	285797	157935	10	1			02/09/2025 14:09	02/09/2025 15:03	02/09/2025 15:57	1	0	0	WILTON.SANTOS	WILTON.SANTOS	1	373301	PAPELAO	109373	1	PAPELAO	31627	1,78975E+13	PESADO	CAIXA
401434	VARAL ACO REVESTIDO PVC 15m             #1496-0 FC	F	F		12764	285797	3590761	285797	151065	15	1			02/09/2025 14:09	02/09/2025 15:08	02/09/2025 15:57	10	10	10	JOAO.MARCELO	WILTON.SANTOS	1	373302	PAPELAO	109373	1	PAPELAO	31627	7,89736E+12	PESADO	PEÇA
401435	ZARCAO UNIVERSAL CZ(ZARKOMAX)900ml     1/4-KOLIMAR	F	F		31767	285797	3590761	285797	163308	101	1			02/09/2025 14:09	02/09/2025 14:24	02/09/2025 15:57	6	6	6	YURI.VITORIO	WILTON.SANTOS	1	373300	PAPELAO	109373	1	PAPELAO	31627	7,89801E+12	PESADO	PEÇA
401436	ANEL VEDACAO P/VASO C/GUIA                93066-HF	F	F		86760	285797	3590761	285797	163370	101	1			02/09/2025 14:09	02/09/2025 14:21	02/09/2025 15:57	25	25	25	YURI.VITORIO	WILTON.SANTOS	1	373303	PAPELAO	109373	1	PAPELAO	31627	7,89359E+12	PESADO	PEÇA
401437	ANEL VEDACAO P/VASO C/GUIA                93066-HF	F	F		86760	285798	3590761	285798	163370	101	1			02/09/2025 14:09	02/09/2025 14:21	02/09/2025 14:33	35	35	35	YURI.VITORIO	CHECK_WEIGHT	1	373303	PAPELAO	109373	1	PAPELAO	31627	7,89359E+12	PESADO	PEÇA
401457	JOELHO 90º ESGOTO  50MM                 -PLASTILIT	F	F		30389	285805	3590813	285805	149703	3	1			02/09/2025 14:09	02/09/2025 14:13	02/09/2025 15:24	1	1	1	WILLIAN.COSTA	CHECK_WEIGHT	1	373323	PAPELAO	109373	11	PAPELAO	31632	1,78981E+13	PESADO	PACOTE
401458	"TE ROSCAVEL 1/2""                         299-KRONA"	F	F		10406	285805	3590813	285805	149730	3	1			02/09/2025 14:09	02/09/2025 14:14	02/09/2025 15:24	1	1	1	WILLIAN.COSTA	CHECK_WEIGHT	1	373329	PAPELAO	109373	11	PAPELAO	31632	1,78978E+13	PESADO	CAIXA TEMP 2
401459	LIXA D'AGUA  360 C/50pcs              -CARBORUNDUM	F	F		5260	285805	3590813	285805	154375	6	1			02/09/2025 14:09	02/09/2025 14:15	02/09/2025 15:24	1	1	1	BRUNO.REIS	CHECK_WEIGHT	1	373322	PAPELAO	109373	11	PAPELAO	31632	7,89477E+12	PESADO	PACOTE
401460	"PROLONGADOR EXT.MEDIA CR.1/2"" 60mm   11851E-GARDEN"	F	F		28997	285805	3590813	285805	157378	7	1			02/09/2025 14:09	02/09/2025 14:18	02/09/2025 15:24	6	6	6	MATHEUS.FERREIRA	CHECK_WEIGHT	1	373328	PAPELAO	109373	11	PAPELAO	31632	7,89331E+12	PESADO	PEÇA
401462	INT.1S.+TOM.10A.BR.               80200/SLIM-ILUMI	F	F		86776	285805	3590813	285805	150750	10	1			02/09/2025 14:09	02/09/2025 14:23	02/09/2025 15:24	1	1	1	MARCOS.MOTA	CHECK_WEIGHT	1	373326	PAPELAO	109373	11	PAPELAO	31632	7,89854E+12	PESADO	PEÇA
401461	CONECTOR P/CB.COAXIAL RG6 C/ROSCA(CT25)  1705-3 FC	F	F		6487	285805	3590813	285805	157564	8	1			02/09/2025 14:09	02/09/2025 14:21	02/09/2025 15:24	1	1	1	MATHEUS.FERREIRA	CHECK_WEIGHT	1	373324	PAPELAO	109373	11	PAPELAO	31632	7,89736E+12	PESADO	Cartela
